source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,site_research_status,site_research_basis,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id,source_series_event_note
HOU-R-01099,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-01-28,* Baylor,baylor,Baylor,Yes,81,72,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,J28 W 81-72 | * Baylor,resolved,,,,,,,,
HOU-R-01100,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-02-01,* Arkansas,arkansas,Arkansas,Yes,87,88,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F1 | L 87-88 | * Arkansas,resolved,,,,,,,,
HOU-R-01101,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-02-05,* at Rice,rice,Rice,Yes,66,67,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,F5 | L 66-67 | * at Rice,resolved,,,,,,,,
HOU-R-01102,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-02-11,* Texas Tech,texas-tech,Texas Tech,Yes,71,67,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F11 W 71-67 | * Texas Tech,resolved,,,,,,,,
HOU-R-01103,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-02-12,Rhode Island,rhode-island,Rhode Island,Yes,85,71,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F12 W 85-71 | Rhode Island,resolved,,,,,,,,
HOU-R-01104,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-02-15,* at Texas,texas,Texas,Yes,105,96,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,F15 W 105-96 | * at Texas,resolved,,,,,,,,
HOU-R-01105,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-02-18,* at TCU,tcu,TCU,Yes,66,82,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,F18 L 66-82 | * at TCU,resolved,,,,,,,,
HOU-R-01106,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-02-19,at Notre Dame,notre-dame,Notre Dame,Yes,80,89,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,F19 L 80-89 | at Notre Dame,resolved,,,,,,,,
HOU-R-01107,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-02-22,* SMU,smu,SMU,Yes,85,88,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F22 L 85-88 | * SMU,resolved,,,,,,,,
HOU-R-01108,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-02-25,* Texas A&M,texas-a-m,Texas A&M,Yes,86,82,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F25 W 86-82 | * Texas A&M,resolved,,,,,,,,
HOU-R-01109,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-03-01,* at Baylor,baylor,Baylor,Yes,75,59,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,M1 W 75-59 | * at Baylor,resolved,,,,,,,,
HOU-R-01110,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-03-06,* at Arkansas,arkansas,Arkansas,Yes,79,107,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,M6 | L 79-107 | * at Arkansas,resolved,,,,,,,,
HOU-R-01111,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1988-1989,1989,1989-03-10,vs. Texas A&M,texas-a-m,Texas A&M,Yes,70,82,L,0,,,VS,NEUTRAL,,Reunion Arena,Dallas,TX,Southwest Conference Tournament,,CONFERENCE_TOURNAMENT,,printed page 168,M10 L 70-82 | vs. Texas A&M,resolved,,,,,,,,
HOU-R-01112,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1989-11-16,at Wichita State,wichita-state,Wichita State,Yes,67,66,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,N16 W 67-66 | at Wichita State,resolved,,,,,,,,
HOU-R-01113,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1989-11-18,at #25/ St. John’s,st-john-s,St. John's,Yes,69,76,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,N18 L 69-76 | at #25/ St. John’s,resolved,,,,,,,,
HOU-R-01114,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1989-11-30,Hawai’i (Loa),hawaii-loa,Hawaii Loa,No,102,47,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,N30 W 102-47 | Hawai’i (Loa),resolved,,,,,,,,
HOU-R-01115,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1989-12-02,Nevada,nevada,Nevada,Yes,109,68,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,D2 W 109-68 | Nevada,resolved,,,,,,,,
HOU-R-01116,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1989-12-05,DePaul,depaul,DePaul,Yes,65,49,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,D5 W 65-49 | DePaul,resolved,,,,,,,,
HOU-R-01117,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1989-12-09,at Virginia,virginia,Virginia,Yes,54,72,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,D9 | L 54-72 | at Virginia,resolved,,,,,,,,
HOU-R-01118,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1989-12-13,Stephen F. Austin,stephen-f-austin,Stephen F. Austin,Yes,69,54,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,D13 W 69-54 | Stephen F. Austin,resolved,,,,,,,,
HOU-R-01119,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1989-12-16,at Toledo,toledo,Toledo,Yes,60,62,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,D16 L 60-62 | at Toledo,resolved,,,,,,,,
HOU-R-01120,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1989-12-18,at Northeastern,northeastern,Northeastern,Yes,72,68,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,D18 W 72-68 | at Northeastern,resolved,,,,,,,,
HOU-R-01121,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1989-12-28,vs. Coastal Carolina,coastal-carolina,Coastal Carolina,Yes,82,79,W,0,,,VS,NEUTRAL,,Yuengling Center,Tampa,FL,,,REGULAR_SEASON,,printed page 168,D28 W 82-79 | vs. Coastal Carolina,resolved,,,,,,,,
HOU-R-01122,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1989-12-29,at South Florida,south-florida,South Florida,Yes,87,78,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,D29 W 87-78 | at South Florida,resolved,,,,,,,,
HOU-R-01123,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-01-03,* #14/ Arkansas,arkansas,Arkansas,Yes,78,82,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,J3 | L 78-82 | * #14/ Arkansas,resolved,,,,,,,,
HOU-R-01124,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-01-06,* at Rice,rice,Rice,Yes,84,69,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,J6 | W 84-69 | * at Rice,resolved,,,,,,,,
HOU-R-01125,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-01-10,Iowa State,iowa-state,Iowa State,Yes,83,82,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,J10 W 83-82 | Iowa State,resolved,,,,,,,,
HOU-R-01126,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-01-13,* Texas Tech,texas-tech,Texas Tech,Yes,83,63,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,J13 W 83-63 | * Texas Tech,resolved,,,,,,,,
HOU-R-01127,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-01-17,* at Baylor,baylor,Baylor,Yes,78,74,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,J17 W 78-74 | * at Baylor,resolved,,,,,,,,
HOU-R-01128,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-01-20,* at TCU,tcu,TCU,Yes,63,89,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,J20 L 63-89 | * at TCU,resolved,,,,,,,,
HOU-R-01129,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-01-22,* at #12/ Arkansas,arkansas,Arkansas,Yes,89,100,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,J22 L 89-100 | * at #12/ Arkansas,resolved,,,,,,,,
HOU-R-01130,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-01-24,* SMU,smu,SMU,Yes,64,47,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,J24 W 64-47 | * SMU,resolved,,,,,,,,
HOU-R-01131,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-01-27,* Texas A&M,texas-a-m,Texas A&M,Yes,108,90,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,J27 W 108-90 | * Texas A&M,resolved,,,,,,,,
HOU-R-01132,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-01-30,* at Texas,texas,Texas,Yes,102,93,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,J30 W 102-93 | * at Texas,resolved,,,,,,,,
HOU-R-01133,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-02-07,* Rice,rice,Rice,Yes,84,67,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F7 | W 84-67 | * Rice,resolved,,,,,,,,
HOU-R-01134,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-02-10,Notre Dame,notre-dame,Notre Dame,Yes,93,82,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F10 W 93-82 | Notre Dame,resolved,,,,,,,,
HOU-R-01135,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-02-14,* at Texas Tech,texas-tech,Texas Tech,Yes,74,71,W,1,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,F14 W 74-71 (OT) | * at Texas Tech,resolved,,,,,,,,
HOU-R-01136,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-02-17,* Baylor,baylor,Baylor,Yes,83,77,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F17 W 83-77 | * Baylor,resolved,,,,,,,,
HOU-R-01137,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-02-21,* TCU,tcu,TCU,Yes,82,62,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F21 W 82-62 | * TCU,resolved,,,,,,,,
HOU-R-01138,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-02-24,* at SMU,smu,SMU,Yes,71,63,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,F24 W 71-63 | * at SMU,resolved,,,,,,,,
HOU-R-01139,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-02-28,* at Texas A&M,texas-a-m,Texas A&M,Yes,100,81,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,F28 W 100-81 | * at Texas A&M,resolved,,,,,,,,
HOU-R-01140,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-03-05,* Texas,texas,Texas,Yes,84,79,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,M5 W 84-79 | * Texas,resolved,,,,,,,,
HOU-R-01141,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-03-09,vs. Rice,rice,Rice,Yes,90,81,W,0,,,VS,NEUTRAL,,Reunion Arena,Dallas,TX,Southwest Conference Tournament,,CONFERENCE_TOURNAMENT,,printed page 168,M9 W 90-81 | vs. Rice,resolved,,,,,,,,
HOU-R-01142,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-03-10,vs. Texas,texas,Texas,Yes,89,86,W,0,,,VS,NEUTRAL,,Reunion Arena,Dallas,TX,Southwest Conference Tournament,,CONFERENCE_TOURNAMENT,,printed page 168,M10 W 89-86 | vs. Texas,resolved,,,,,,,,
HOU-R-01143,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-03-11,vs. #9/ Arkansas,arkansas,Arkansas,Yes,84,96,L,0,,,VS,NEUTRAL,,Reunion Arena,Dallas,TX,Southwest Conference Tournament,,CONFERENCE_TOURNAMENT,,printed page 168,M11 L 84-96 | vs. #9/ Arkansas,resolved,,,,,,,,
HOU-R-01144,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1989-1990,1990,1990-03-15,vs. UC Santa Barbara,uc-santa-barbara,UC Santa Barbara,Yes,66,70,L,0,,,VS,NEUTRAL,,Thompson-Boling Arena,Knoxville,TN,NCAA Tournament,,NCAA_TOURNAMENT,R64,printed page 168,M15 L 66-70 | vs. UC Santa Barbara,resolved,,,,,,,,
HOU-R-01145,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1990-11-24,California,california,California,Yes,98,81,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,N24 W 98-81 | California,resolved,,,,,,,,
HOU-R-01146,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1990-11-26,at Stephen F. Austin,stephen-f-austin,Stephen F. Austin,Yes,84,50,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,N26 W 84-50 | at Stephen F. Austin,resolved,,,,,,,,
HOU-R-01147,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1990-11-30,vs. Iowa State,iowa-state,Iowa State,Yes,87,72,W,0,,,VS,NEUTRAL,,Charlotte Coliseum,Charlotte,NC,,,REGULAR_SEASON,,printed page 168,N30 W 87-72 | vs. Iowa State,resolved,,,,,,,,
HOU-R-01148,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1990-12-01,vs. South Carolina,south-carolina,South Carolina,Yes,70,74,L,1,,,VS,NEUTRAL,,Charlotte Coliseum,Charlotte,NC,,,REGULAR_SEASON,,printed page 168,D1 | L 70-74 (OT) | vs. South Carolina,resolved,,,,,,,,
HOU-R-01149,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1990-12-05,at Saint Louis,saint-louis,Saint Louis,Yes,85,84,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,D5 | W 85-84 | at Saint Louis,resolved,,,,,,,,
HOU-R-01150,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1990-12-08,North Texas,north-texas,North Texas,Yes,110,81,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,D8 W 110-81 | North Texas,resolved,,,,,,,,
HOU-R-01151,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1990-12-15,Texas Southern,texas-southern,Texas Southern,Yes,90,78,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,D15 W 90-78 | Texas Southern,resolved,,,,,,,,
HOU-R-01152,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1990-12-17,Centenary,centenary-louisiana,Centenary (LA),No,100,57,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,D17 W 100-57 | Centenary,resolved,,,,,,,,
HOU-R-01153,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1990-12-27,Illinois-Chicago,uic,UIC,Yes,96,63,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,D27 W 96-63 | Illinois-Chicago,resolved,,,,,,,,
HOU-R-01154,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1990-12-29,vs. #16/ Georgetown,georgetown,Georgetown,Yes,51,63,L,0,,,VS,NEUTRAL,,Tropicana Field,St. Petersburg,FL,,,REGULAR_SEASON,,printed page 168,D29 L 51-63 | vs. #16/ Georgetown,resolved,,,,,,,,
HOU-R-01155,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-01-02,* at Baylor,baylor,Baylor,Yes,87,85,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,J2 | W 87-85 | * at Baylor,resolved,,,,,,,,
HOU-R-01156,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-01-06,* at #2/ Arkansas,arkansas,Arkansas,Yes,79,95,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,J6 | L 79-95 | * at #2/ Arkansas,resolved,,,,,,,,
HOU-R-01157,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-01-09,* Rice,rice,Rice,Yes,80,73,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,J9 | W 80-73 | * Rice,resolved,,,,,,,,
HOU-R-01158,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-01-12,at DePaul,depaul,DePaul,Yes,62,76,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,J12 L 62-76 | at DePaul,resolved,,,,,,,,
HOU-R-01159,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-01-17,* at Texas,texas,Texas,Yes,84,90,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,J17 L 84-90 | * at Texas,resolved,,,,,,,,
HOU-R-01160,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-01-19,* Texas Tech,texas-tech,Texas Tech,Yes,73,70,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,J19 W 73-70 | * Texas Tech,resolved,,,,,,,,
HOU-R-01161,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-01-23,* TCU,tcu,TCU,Yes,91,88,W,1,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,J23 W 91-88 (OT) | * TCU,resolved,,,,,,,,
HOU-R-01162,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-01-26,* at SMU,smu,SMU,Yes,75,81,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,J26 L 75-81 | * at SMU,resolved,,,,,,,,
HOU-R-01163,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-01-29,* at Texas A&M,texas-a-m,Texas A&M,Yes,77,64,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,J29 W 77-64 | * at Texas A&M,resolved,,,,,,,,
HOU-R-01164,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-02-02,* Baylor,baylor,Baylor,Yes,86,76,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F2 | W 86-76 | * Baylor,resolved,,,,,,,,
HOU-R-01165,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-02-07,* #2/ Arkansas,arkansas,Arkansas,Yes,74,81,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F7 | L 74-81 | * #2/ Arkansas,resolved,,,,,,,,
HOU-R-01166,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-02-10,* at Rice,rice,Rice,Yes,69,79,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,F10 L 69-79 | * at Rice,resolved,,,,,,,,
HOU-R-01167,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-02-17,* #24/ Texas,texas,Texas,Yes,82,73,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F17 W 82-73 | * #24/ Texas,resolved,,,,,,,,
HOU-R-01168,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-02-20,* at Texas Tech,texas-tech,Texas Tech,Yes,74,59,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,F20 W 74-59 | * at Texas Tech,resolved,,,,,,,,
HOU-R-01169,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-02-23,* at TCU,tcu,TCU,Yes,74,75,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,F23 L 74-75 | * at TCU,resolved,,,,,,,,
HOU-R-01170,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-02-27,* SMU,smu,SMU,Yes,85,58,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,F27 W 85-58 | * SMU,resolved,,,,,,,,
HOU-R-01171,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-03-02,* Texas A&M,texas-a-m,Texas A&M,Yes,71,68,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,M2 W 71-68 | * Texas A&M,resolved,,,,,,,,
HOU-R-01172,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-03-08,vs. SMU,smu,SMU,Yes,62,65,L,0,,,VS,NEUTRAL,,Reunion Arena,Dallas,TX,Southwest Conference Tournament,,CONFERENCE_TOURNAMENT,,printed page 168,M8 | L 62-65 | vs. SMU,resolved,,,,,,,,
HOU-R-01173,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1990-1991,1991,1991-03-13,at Stanford,stanford,Stanford,Yes,86,93,L,0,,,AT,OPPONENT_HOME,,Maples Pavilion,Stanford,CA,NIT,,NIT,,printed page 168,M13 L 86-93 | at Stanford,resolved,,,,,,,,
HOU-R-01174,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1991-1992,1992,1991-11-23,Villanova,villanova,Villanova,Yes,79,49,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,N23 W 79-49 | Villanova,resolved,,,,,,,,
HOU-R-01175,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1991-1992,1992,1991-11-27,#6/ North Carolina,north-carolina,North Carolina,Yes,65,68,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 168,N27 L 65-68 | #6/ North Carolina,resolved,,,,,,,,
HOU-R-01176,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1991-1992,1992,1991-11-30,at North Texas,north-texas,North Texas,Yes,89,87,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 168,N30 W 89-87 | at North Texas,resolved,,,,,,,,
