index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id,site_research_status,site_research_basis
1343,MSURAW-01344,mississippi-state,2025-26_record_book,1977-1978,1978,1978-01-23,Vanderbilt,Vanderbilt,vanderbilt,Yes,79,73,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 326,01/23 Vanderbilt [SEC]  W  79-73 10-6 • 5-2,resolved,,,,,,,
1344,MSURAW-01345,mississippi-state,2025-26_record_book,1977-1978,1978,1978-01-28,Florida,Florida,florida,Yes,78,74,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 326,01/28 at Florida [SEC]  W  78-74 11-6 • 6-2,resolved,,,,,,,
1345,MSURAW-01346,mississippi-state,2025-26_record_book,1977-1978,1978,1978-01-30,Auburn,Auburn,auburn,Yes,74,85,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 326,01/30 at Auburn [SEC]   L 85-74 11-7 • 6-3,resolved,,,,,,,
1346,MSURAW-01347,mississippi-state,2025-26_record_book,1977-1978,1978,1978-02-04,Alabama,Alabama,alabama,Yes,69,60,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 326,02/04 Alabama [SEC]  W  69-60 12-7 • 7-3,resolved,,,,,,,
1347,MSURAW-01348,mississippi-state,2025-26_record_book,1977-1978,1978,1978-02-11,Georgia,Georgia,georgia,Yes,68,45,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 326,02/11 Georgia [SEC]  W  68-45 13-7 • 8-3,resolved,,,,,,,
1348,MSURAW-01349,mississippi-state,2025-26_record_book,1977-1978,1978,1978-02-13,Tennessee,Tennessee,tennessee,Yes,62,60,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 326,02/13 Tennessee [SEC]  W  62-60 14-7 • 9-3,resolved,,,,,,,
1349,MSURAW-01350,mississippi-state,2025-26_record_book,1977-1978,1978,1978-02-18,Kentucky,Kentucky,kentucky,Yes,56,58,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 326,02/18 at [3] Kentucky [SEC]   L 58-56 14-8 • 9-4,resolved,,,,,,,
1350,MSURAW-01351,mississippi-state,2025-26_record_book,1977-1978,1978,1978-02-20,Vanderbilt,Vanderbilt,vanderbilt,Yes,55,48,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 326,02/20 at Vanderbilt [SEC]  W  55-48 15-8 • 10-4,resolved,,,,,,,
1351,MSURAW-01352,mississippi-state,2025-26_record_book,1977-1978,1978,1978-02-25,Florida,Florida,florida,Yes,70,51,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 326,02/25 Florida [SEC]  W  70-51 16-8 • 11-4,resolved,,,,,,,
1352,MSURAW-01353,mississippi-state,2025-26_record_book,1977-1978,1978,1978-02-27,Auburn,Auburn,auburn,Yes,83,82,W,1,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 326,02/27 Auburn [SEC]  W  83-82 • OT  17-8 • 12-4,resolved,,,,,,,
1353,MSURAW-01354,mississippi-state,2025-26_record_book,1977-1978,1978,1978-03-04,LSU,LSU,lsu,Yes,68,67,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 326,03/04 at LSU [SEC]  W  68-67 18-8 • 13-4,resolved,,,,,,,
1354,MSURAW-01355,mississippi-state,2025-26_record_book,1977-1978,1978,1978-03-06,Ole Miss,Ole Miss,ole-miss,Yes,60,61,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 326,03/06 at Ole Miss [SEC]   L 61-60 18-9 • 13-5,resolved,,,,,,,
1355,MSURAW-01356,mississippi-state,2025-26_record_book,1978-1979,1979,1978-11-30,South Alabama,South Alabama,south-alabama,Yes,86,78,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,11/30 South Alabama  W  86-78 1-0,resolved,,,,,,,
1356,MSURAW-01357,mississippi-state,2025-26_record_book,1978-1979,1979,1978-12-02,Auburn • Montgomery,Auburn Montgomery,auburn-montgomery,No,90,68,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,12/02 Auburn • Montgomery  W  90-68 2-0,resolved,,,,,,,
1357,MSURAW-01358,mississippi-state,2025-26_record_book,1978-1979,1979,1978-12-04,Southern Miss,Southern Miss,southern-miss,Yes,87,78,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,12/04 Southern Miss  W  87-78 3-0,resolved,,,,,,,
1358,MSURAW-01359,mississippi-state,2025-26_record_book,1978-1979,1979,1978-12-07,Memphis,Memphis,memphis,Yes,93,64,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,12/07 at Memphis  W  93-64 4-0,resolved,,,,,,,
1359,MSURAW-01360,mississippi-state,2025-26_record_book,1978-1979,1979,1978-12-09,Middle Tennessee,Middle Tennessee,middle-tennessee,Yes,85,50,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,12/09 Middle Tennessee  W  85-50 5-0,resolved,,,,,,,
1360,MSURAW-01361,mississippi-state,2025-26_record_book,1978-1979,1979,1978-12-18,Iowa State,Iowa State,iowa-state,Yes,80,70,W,0,,,N,SOURCE_PROGRAM_HOME,,Mississippi Coliseum,Jackson,MS,,,REGULAR_SEASON,,PDF p. 327,12/18 vs. Iowa State [Jackson]  W  80-70 6-0,resolved,"Jackson, MS source location retained; out-of-state opponent, so curated as a Mississippi State alternate-site home game under owner convention (2026-08-20). Raw source site evidence preserved. [HOME_VENUE_REMEDIATION Mississippi Coliseum]",,,,,,
1361,MSURAW-01362,mississippi-state,2025-26_record_book,1978-1979,1979,1978-12-28,Oral Roberts,Oral Roberts,oral-roberts,Yes,91,69,W,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 327,12/28 vs. Oral Roberts  W  91-69 7-0,resolved,,,,,,,
1362,MSURAW-01363,mississippi-state,2025-26_record_book,1978-1979,1979,1978-12-29,Louisville,Louisville,louisville,Yes,80,73,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,12/29  at [10] Louisville  W  80-73 8-0,resolved,,,,,,,
1363,MSURAW-01364,mississippi-state,2025-26_record_book,1978-1979,1979,1979-01-03,Alabama,Alabama,alabama,Yes,65,87,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,01/03 at Alabama [SEC] [18]  L 87-65 8-1 • 0-1,resolved,,,,,,,
1364,MSURAW-01365,mississippi-state,2025-26_record_book,1978-1979,1979,1979-01-06,Georgia,Georgia,georgia,Yes,67,69,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,01/06 at Georgia [SEC] [18]  L 69-67 8-2 • 0-2,resolved,,,,,,,
1365,MSURAW-01366,mississippi-state,2025-26_record_book,1978-1979,1979,1979-01-08,Tennessee,Tennessee,tennessee,Yes,72,62,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,01/08 at Tennessee [SEC] [18] W  72-62 9-2 • 1-2,resolved,,,,,,,
1366,MSURAW-01367,mississippi-state,2025-26_record_book,1978-1979,1979,1979-01-11,Ole Miss,Ole Miss,ole-miss,Yes,101,92,W,2,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,01/11 Ole Miss [SEC]  W  101-92 • 2OT 10-2 • 2-2,resolved,,,,,,,
1367,MSURAW-01368,mississippi-state,2025-26_record_book,1978-1979,1979,1979-01-13,Vanderbilt,Vanderbilt,vanderbilt,Yes,74,68,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,01/13 Vanderbilt [SEC]  W  74-68 11-2 • 3-2,resolved,,,,,,,
1368,MSURAW-01369,mississippi-state,2025-26_record_book,1978-1979,1979,1979-01-15,Kentucky,Kentucky,kentucky,Yes,63,61,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,01/15 [17] Kentucky [SEC]  W  63-61 12-2 • 4-2,resolved,,,,,,,
1369,MSURAW-01370,mississippi-state,2025-26_record_book,1978-1979,1979,1979-01-20,Florida,Florida,florida,Yes,75,77,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,01/20 at Florida [SEC]   L 77-75 12-3 • 4-3,resolved,,,,,,,
1370,MSURAW-01371,mississippi-state,2025-26_record_book,1978-1979,1979,1979-01-22,Auburn,Auburn,auburn,Yes,74,72,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,01/22 at Auburn [SEC]  W  74-72 13-3 • 5-3,resolved,,,,,,,
1371,MSURAW-01372,mississippi-state,2025-26_record_book,1978-1979,1979,1979-01-27,Alabama,Alabama,alabama,Yes,67,68,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,01/27 [18] Alabama [SEC]   L 68-67 13-4 • 5-4,resolved,,,,,,,
1372,MSURAW-01373,mississippi-state,2025-26_record_book,1978-1979,1979,1979-02-03,Georgia,Georgia,georgia,Yes,86,62,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,02/03 Georgia [SEC]  W  86-62 14-4 • 6-4,resolved,,,,,,,
1373,MSURAW-01374,mississippi-state,2025-26_record_book,1978-1979,1979,1979-02-05,Tennessee,Tennessee,tennessee,Yes,90,84,W,2,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,02/05 Tennessee [SEC]  W   90-84 • 2OT 15-4 • 7-4,resolved,,,,,,,
1374,MSURAW-01375,mississippi-state,2025-26_record_book,1978-1979,1979,1979-02-08,LSU,LSU,lsu,Yes,48,52,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,02/08 [8] LSU [SEC]   L 52-48 15-5 • 7-5,resolved,,,,,,,
1375,MSURAW-01376,mississippi-state,2025-26_record_book,1978-1979,1979,1979-02-10,Vanderbilt,Vanderbilt,vanderbilt,Yes,68,70,L,1,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,02/10 at [17] Vanderbilt [SEC]   L  70-68 • OT 15-6 • 7-6,resolved,,,,,,,
1376,MSURAW-01377,mississippi-state,2025-26_record_book,1978-1979,1979,1979-02-12,Kentucky,Kentucky,kentucky,Yes,65,80,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,02/12 at Kentucky [SEC]   L 80-65 15-7 • 7-7,resolved,,,,,,,
1377,MSURAW-01378,mississippi-state,2025-26_record_book,1978-1979,1979,1979-02-17,Florida,Florida,florida,Yes,80,64,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,02/17 Florida [SEC]  W  80-64 16-7 • 8-7,resolved,,,,,,,
1378,MSURAW-01379,mississippi-state,2025-26_record_book,1978-1979,1979,1979-02-19,Auburn,Auburn,auburn,Yes,73,66,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,02/19 Auburn [SEC]  W  73-66 17-7 • 9-7,resolved,,,,,,,
1379,MSURAW-01380,mississippi-state,2025-26_record_book,1978-1979,1979,1979-02-22,Ole Miss,Ole Miss,ole-miss,Yes,68,64,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,02/22 at Ole Miss [SEC]  W  68-64 18-7 • 10-7,resolved,,,,,,,
1380,MSURAW-01381,mississippi-state,2025-26_record_book,1978-1979,1979,1979-02-24,LSU,LSU,lsu,Yes,65,57,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,02/24 at [5] LSU [SEC]  W  65-57 19-7 • 11-7,resolved,,,,,,,
1381,MSURAW-01382,mississippi-state,2025-26_record_book,1978-1979,1979,1979-02-28,Georgia,Georgia,georgia,Yes,72,75,L,0,,,N,NEUTRAL,Legacy Arena,Legacy Arena,Birmingham,AL,SEC Tournament,First Round,CONFERENCE_TOURNAMENT,,PDF p. 327,02/28 vs. Georgia   L 75-72 19-8,resolved,"Source section: SEC TOURNAMENT •1ST ROUND  BIRMINGHAM, ALABAMA",,,,,,
1382,MSURAW-01383,mississippi-state,2025-26_record_book,1978-1979,1979,1979-03-08,Alcorn State,Alcorn State,alcorn-state,Yes,78,80,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,NIT,First Round,NIT,,PDF p. 327,03/08 Alcorn State   L 80-78 19-9,resolved,"Source section: NIT • 1ST ROUND • ROUND OF 24 • STARKVILLE, MISSISSIPPI",,,,,,
1383,MSURAW-01384,mississippi-state,2025-26_record_book,1979-1980,1980,1979-11-30,Cincinnati,Cincinnati,cincinnati,Yes,87,72,W,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 327,11/30 vs. Cincinnati  W  87-72 1-0,resolved,,,,,,,
1384,MSURAW-01385,mississippi-state,2025-26_record_book,1979-1980,1980,1979-12-01,Alcorn State,Alcorn State,alcorn-state,Yes,83,80,W,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 327,12/01 vs. Alcorn State  W  83-80 2-0,resolved,,,,,,,
1385,MSURAW-01386,mississippi-state,2025-26_record_book,1979-1980,1980,1979-12-06,Vanderbilt,Vanderbilt,vanderbilt,Yes,110,106,W,1,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,12/06 Vanderbilt [SEC]  W  110-106 • OT 3-0 • 1-0,resolved,,,,,,,
1386,MSURAW-01387,mississippi-state,2025-26_record_book,1979-1980,1980,1979-12-08,Morehead State,Morehead State,morehead-state,Yes,84,62,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,12/08 Morehead State  W  84-62 4-0,resolved,,,,,,,
1387,MSURAW-01388,mississippi-state,2025-26_record_book,1979-1980,1980,1979-12-15,Florida,Florida,florida,Yes,90,72,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,12/15 at Florida [SEC]   W  90-72 5-0 • 2-0,resolved,,,,,,,
1388,MSURAW-01389,mississippi-state,2025-26_record_book,1979-1980,1980,1979-12-18,Iowa State,Iowa State,iowa-state,Yes,84,63,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,12/18 at Iowa State  W  84-63 6-0,resolved,,,,,,,
1389,MSURAW-01390,mississippi-state,2025-26_record_book,1979-1980,1980,1979-12-21,Iowa,Iowa,iowa,Yes,62,81,L,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 327,12/21 vs. [13] Iowa   L 81-62 6-1,resolved,,,,,,,
1390,MSURAW-01391,mississippi-state,2025-26_record_book,1979-1980,1980,1979-12-22,Pacific,Pacific,pacific,Yes,65,63,W,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 327,12/22 vs. Pacific  W  65-63 7-1,resolved,,,,,,,
1391,MSURAW-01392,mississippi-state,2025-26_record_book,1979-1980,1980,1979-12-27,Alcorn State,Alcorn State,alcorn-state,Yes,75,82,L,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 327,12/27 vs. Alcorn State   L 82-75 7-2,resolved,,,,,,,
1392,MSURAW-01393,mississippi-state,2025-26_record_book,1979-1980,1980,1979-12-28,Rider,Rider,rider,Yes,72,64,W,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 327,12/28 vs. Rider  W  72-64 8-2,resolved,,,,,,,
1393,MSURAW-01394,mississippi-state,2025-26_record_book,1979-1980,1980,1980-01-02,Alabama,Alabama,alabama,Yes,80,66,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,01/02 Alabama [SEC]  W  80-66 9-2 • 3-0,resolved,,,,,,,
1394,MSURAW-01395,mississippi-state,2025-26_record_book,1979-1980,1980,1980-01-05,LSU,LSU,lsu,Yes,58,80,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,01/05 at [4] LSU [SEC]   L 80-58 9-3 • 3-1,resolved,,,,,,,
1395,MSURAW-01396,mississippi-state,2025-26_record_book,1979-1980,1980,1980-01-09,Georgia,Georgia,georgia,Yes,88,75,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,01/09 Georgia [SEC]  W  88-75 10-3 • 4-1,resolved,,,,,,,
1396,MSURAW-01397,mississippi-state,2025-26_record_book,1979-1980,1980,1980-01-12,Auburn,Auburn,auburn,Yes,67,77,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,01/12 at Auburn [SEC]   L 77-67 10-4 • 4-2,resolved,,,,,,,
1397,MSURAW-01398,mississippi-state,2025-26_record_book,1979-1980,1980,1980-01-17,Tennessee,Tennessee,tennessee,Yes,61,70,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,01/17 [20] Tennessee [SEC]   L 70-61 10-5 • 4-3,resolved,,,,,,,
1398,MSURAW-01399,mississippi-state,2025-26_record_book,1979-1980,1980,1980-01-19,Ole Miss,Ole Miss,ole-miss,Yes,64,75,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,01/19 at Ole Miss [SEC]   L 75-64 10-6 • 4-4,resolved,,,,,,,
1399,MSURAW-01400,mississippi-state,2025-26_record_book,1979-1980,1980,1980-01-23,Kentucky,Kentucky,kentucky,Yes,67,89,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,01/23 [5] Kentucky [SEC]   L 89-67 10-7 • 4-5,resolved,,,,,,,
1400,MSURAW-01401,mississippi-state,2025-26_record_book,1979-1980,1980,1980-01-26,Vanderbilt,Vanderbilt,vanderbilt,Yes,74,92,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,01/26 at Vanderbilt [SEC]   L 92-74 10-8 • 4-6,resolved,,,,,,,
1401,MSURAW-01402,mississippi-state,2025-26_record_book,1979-1980,1980,1980-01-30,Alabama,Alabama,alabama,Yes,68,80,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,01/30 at Alabama [SEC]   L 80-68 10-9 • 4-7,resolved,,,,,,,
1402,MSURAW-01403,mississippi-state,2025-26_record_book,1979-1980,1980,1980-02-02,LSU,LSU,lsu,Yes,63,75,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,02/02 [10] LSU [SEC]   L 75-63 10-10 • 4-8,resolved,,,,,,,
1403,MSURAW-01404,mississippi-state,2025-26_record_book,1979-1980,1980,1980-02-06,Georgia,Georgia,georgia,Yes,62,56,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,02/06 at Georgia [SEC]  W  62-56 11-10 • 5-8,resolved,,,,,,,
1404,MSURAW-01405,mississippi-state,2025-26_record_book,1979-1980,1980,1980-02-09,Auburn,Auburn,auburn,Yes,76,72,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,02/09 Auburn [SEC]  W  76-72 12-10 • 6-8,resolved,,,,,,,
1405,MSURAW-01406,mississippi-state,2025-26_record_book,1979-1980,1980,1980-02-13,Tennessee,Tennessee,tennessee,Yes,73,85,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,02/13 at Tennessee [SEC]   L 85-73 12-11 • 6-9,resolved,,,,,,,
1406,MSURAW-01407,mississippi-state,2025-26_record_book,1979-1980,1980,1980-02-16,Ole Miss,Ole Miss,ole-miss,Yes,66,73,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,02/16 Ole Miss [SEC]   L 73-66 12-12 • 6-10,resolved,,,,,,,
1407,MSURAW-01408,mississippi-state,2025-26_record_book,1979-1980,1980,1980-02-20,Kentucky,Kentucky,kentucky,Yes,65,71,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,02/20 at [3] Kentucky [SEC]   L 71-65 12-13 • 6-11,resolved,,,,,,,
1408,MSURAW-01409,mississippi-state,2025-26_record_book,1979-1980,1980,1980-02-23,Florida,Florida,florida,Yes,90,73,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,02/23 Florida [SEC]  W  90-73 13-13 • 7-11,resolved,,,,,,,
1409,MSURAW-01410,mississippi-state,2025-26_record_book,1979-1980,1980,1980-02-28,Alabama,Alabama,alabama,Yes,75,76,L,0,,,N,NEUTRAL,Legacy Arena,Legacy Arena,Birmingham,AL,SEC Tournament,Quarterfinals,CONFERENCE_TOURNAMENT,,PDF p. 327,02/28 vs. Alabama   L 76-75 13-14,resolved,"Source section: SEC TOURNAMENT • QUARTERFINALS • BIRMINGHAM, ALABAMA",,,,,,
1410,MSURAW-01411,mississippi-state,2025-26_record_book,1980-1981,1981,1980-12-03,Virginia Tech,Virginia Tech,virginia-tech,Yes,68,61,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,12/03 Virginia Tech  W  68-61 1-0,resolved,,,,,,,
1411,MSURAW-01412,mississippi-state,2025-26_record_book,1980-1981,1981,1980-12-06,Florida,Florida,florida,Yes,89,68,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,12/06 Florida [SEC]  W  89-68 2-0 • 1-0,resolved,,,,,,,
1412,MSURAW-01413,mississippi-state,2025-26_record_book,1980-1981,1981,1980-12-13,Troy,Troy,troy,Yes,68,52,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,12/13 Troy  W  68-52 3-0,resolved,,,,,,,
1413,MSURAW-01414,mississippi-state,2025-26_record_book,1980-1981,1981,1980-12-15,Southern Miss,Southern Miss,southern-miss,Yes,53,68,L,0,,,N,NEUTRAL,,,Jackson,MS,,,REGULAR_SEASON,,PDF p. 327,12/15 vs. Southern Miss [Jackson]   L 68-53 3-1,resolved,"Jackson, MS source location retained; Mississippi-based opponent, so neutral status is preserved under owner convention (2026-08-20). Raw source site evidence preserved.",,,,,,
1414,MSURAW-01415,mississippi-state,2025-26_record_book,1980-1981,1981,1980-12-17,Tennessee • Martin,UT Martin,ut-martin,Yes,87,62,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,12/17 Tennessee • Martin   W 87-62 4-1,resolved,,,,,,,
1415,MSURAW-01416,mississippi-state,2025-26_record_book,1980-1981,1981,1980-12-19,ULL • Louisiana-Lafayette,Louisiana,louisiana,Yes,75,71,W,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 327,12/19 vs. ULL • Louisiana-Lafayette  W  75-71 5-1,resolved,,,,,,,
1416,MSURAW-01417,mississippi-state,2025-26_record_book,1980-1981,1981,1980-12-20,Fresno State,Fresno State,fresno-state,Yes,45,58,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,12/20 at Fresno State   L 58-45 5-2,resolved,,,,,,,
1417,MSURAW-01418,mississippi-state,2025-26_record_book,1980-1981,1981,1980-12-29,Portland,Portland,portland,Yes,46,45,W,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 327,12/29 vs. Portland  W  46-45 6-2,resolved,,,,,,,
1418,MSURAW-01419,mississippi-state,2025-26_record_book,1980-1981,1981,1980-12-30,UNLV • Nevada-Las Vegas,UNLV,unlv,Yes,67,75,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,12/30 at UNLV • Nevada-Las Vegas   L 75-67 6-3,resolved,,,,,,,
1419,MSURAW-01420,mississippi-state,2025-26_record_book,1980-1981,1981,1981-01-03,Vanderbilt,Vanderbilt,vanderbilt,Yes,61,79,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 327,01/03 at Vanderbilt [SEC]   L 79-61 6-4 • 1-1,resolved,,,,,,,
1420,MSURAW-01421,mississippi-state,2025-26_record_book,1980-1981,1981,1981-01-07,Alabama,Alabama,alabama,Yes,69,80,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,01/07 Alabama [SEC]   L 80-69 6-5 • 1-2,resolved,,,,,,,
1421,MSURAW-01422,mississippi-state,2025-26_record_book,1980-1981,1981,1981-01-10,LSU,LSU,lsu,Yes,69,81,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 327,01/10 [9] LSU [SEC]   L 81-69 6-6 • 1-3,resolved,,,,,,,
