index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
1455,UTA-S1-01456,utah,2025_26_record_book_year_by_year,1975-1976,1976,1976-02-13,Arizona*,Arizona,arizona,Yes,76,89,L,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.150 col.3 (printed history section),02/13 Arizona* L 76-89,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1456,UTA-S1-01457,utah,2025_26_record_book_year_by_year,1975-1976,1976,1976-02-14,Arizona State*,Arizona State,arizona-state,Yes,87,83,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.150 col.3 (printed history section),02/14 Arizona State* W 87-83,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1457,UTA-S1-01458,utah,2025_26_record_book_year_by_year,1975-1976,1976,1976-02-21,BYU*,BYU,byu,Yes,83,84,L,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.150 col.3 (printed history section),02/21 BYU* L 83-84,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1458,UTA-S1-01459,utah,2025_26_record_book_year_by_year,1975-1976,1976,1976-02-26,at New Mexico*,New Mexico,new-mexico,Yes,73,69,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.150 col.3 (printed history section),02/26 at New Mexico* W 73-69,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1459,UTA-S1-01460,utah,2025_26_record_book_year_by_year,1975-1976,1976,1976-02-27,at UTEP*,UTEP,utep,Yes,71,81,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.150 col.3 (printed history section),02/27 at UTEP* L 71-81,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1460,UTA-S1-01461,utah,2025_26_record_book_year_by_year,1975-1976,1976,1976-03-05,Wyoming*,Wyoming,wyoming,Yes,61,64,L,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.150 col.3 (printed history section),03/05 Wyoming* L 61-64,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1461,UTA-S1-01462,utah,2025_26_record_book_year_by_year,1975-1976,1976,1976-03-06,Colorado State*,Colorado State,colorado-state,Yes,88,77,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.150 col.3 (printed history section),03/06 Colorado State* W 88-77,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1462,UTA-S1-01463,utah,2025_26_record_book_year_by_year,1976-1977,1977,1976-11-29,at Weber State,Weber State,weber-state,Yes,74,75,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),11/29 at Weber State L 74-75,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1463,UTA-S1-01464,utah,2025_26_record_book_year_by_year,1976-1977,1977,1976-12-04,Oregon State,Oregon State,oregon-state,Yes,92,75,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),12/04 Oregon State W 92-75,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1464,UTA-S1-01465,utah,2025_26_record_book_year_by_year,1976-1977,1977,1976-12-07,[5] UNLV,UNLV,unlv,Yes,100,96,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),12/07 [5] UNLV W 100-96,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1465,UTA-S1-01466,utah,2025_26_record_book_year_by_year,1976-1977,1977,1976-12-10,Seton Hall,Seton Hall,seton-hall,Yes,95,86,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),12/10 Seton Hall W 95-86,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1466,UTA-S1-01467,utah,2025_26_record_book_year_by_year,1976-1977,1977,1976-12-11,[6] San Francisco,San Francisco,san-francisco,Yes,81,91,L,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),12/11 [6] San Francisco L 81-91,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1467,UTA-S1-01468,utah,2025_26_record_book_year_by_year,1976-1977,1977,1976-12-14,at Utah State,Utah State,utah-state,Yes,90,92,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),12/14 at Utah State L 90-92,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1468,UTA-S1-01469,utah,2025_26_record_book_year_by_year,1976-1977,1977,1976-12-17,vs . West Virginia,West Virginia,west-virginia,Yes,74,70,W,0,,,vs,NEUTRAL,,,Lexington,KY,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),12/17 vs . West Virginia W 74-70,resolved,[STAGE1_CORRECTION RAW_ACCEPTED],RESEARCHED_PARTIAL,"Utah year-by-year event heading explicitly supplies neutral location (Lexington, KY); exact physical venue is not safely established by the Stage 3A source evidence.",,,,
1469,UTA-S1-01470,utah,2025_26_record_book_year_by_year,1976-1977,1977,1976-12-18,at [3] Kentucky,Kentucky,kentucky,Yes,70,68,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),12/18 at [3] Kentucky W 70-68,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1470,UTA-S1-01471,utah,2025_26_record_book_year_by_year,1976-1977,1977,1976-12-23,Weber State,Weber State,weber-state,Yes,88,81,W,1,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),12/23 Weber State W 88-81 (OT),resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1471,UTA-S1-01472,utah,2025_26_record_book_year_by_year,1976-1977,1977,1976-12-27,vs . Idaho,Idaho,idaho,Yes,102,66,W,0,,,vs,NEUTRAL,,,Reno,NV,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),12/27 vs . Idaho W 102-66,resolved,[STAGE1_CORRECTION RAW_ACCEPTED],RESEARCHED_PARTIAL,"Utah year-by-year event heading explicitly supplies neutral location (Reno, NV); exact physical venue is not safely established by the Stage 3A source evidence.",,,,
1472,UTA-S1-01473,utah,2025_26_record_book_year_by_year,1976-1977,1977,1976-12-28,at Nevada,Nevada,nevada,Yes,97,67,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),12/28 at Nevada W 97-67,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1473,UTA-S1-01474,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-01-01,Utah State,Utah State,utah-state,Yes,102,78,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),01/01 Utah State W 102-78,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1474,UTA-S1-01475,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-01-08,Puget Sound,Puget Sound,puget-sound,No,71,63,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),01/08 Puget Sound W 71-63,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1475,UTA-S1-01476,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-01-14,Wyoming*,Wyoming,wyoming,Yes,84,76,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),01/14 Wyoming* W 84-76,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1476,UTA-S1-01477,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-01-15,Colorado State*,Colorado State,colorado-state,Yes,67,64,W,1,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),01/15 Colorado State* W 67-64 (OT),resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1477,UTA-S1-01478,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-01-20,at [16] Arizona*,Arizona,arizona,Yes,98,102,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),01/20 at [16] Arizona* L 98-102,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1478,UTA-S1-01479,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-01-22,at Arizona State*,Arizona State,arizona-state,Yes,77,66,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),01/22 at Arizona State* W 77-66,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1479,UTA-S1-01480,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-01-27,New Mexico*,New Mexico,new-mexico,Yes,94,84,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),01/27 New Mexico* W 94-84,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1480,UTA-S1-01481,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-01-29,UTEP*,UTEP,utep,Yes,59,49,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),01/29 UTEP* W 59-49,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1481,UTA-S1-01482,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-02-05,BYU*,BYU,byu,Yes,81,61,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),02/05 BYU* W 81-61,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1482,UTA-S1-01483,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-02-10,at Colorado State*,Colorado State,colorado-state,Yes,69,68,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),02/10 at Colorado State* W 69-68,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1483,UTA-S1-01484,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-02-12,at Wyoming*,Wyoming,wyoming,Yes,88,94,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),02/12 at Wyoming* L 88-94,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1484,UTA-S1-01485,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-02-17,Arizona State*,Arizona State,arizona-state,Yes,77,72,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),02/17 Arizona State* W 77-72,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1485,UTA-S1-01486,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-02-19,[17] Arizona*,Arizona,arizona,Yes,76,61,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),02/19 [17] Arizona* W 76-61,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
1486,UTA-S1-01487,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-02-25,at UTEP*,UTEP,utep,Yes,66,65,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),02/25 at UTEP* W 66-65,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1487,UTA-S1-01488,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-02-26,at New Mexico*,New Mexico,new-mexico,Yes,77,81,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),02/26 at New Mexico* L 77-81,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1488,UTA-S1-01489,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-03-05,at BYU*,BYU,byu,Yes,67,54,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.151 col.1 (printed history section),03/05 at BYU* W 67-54,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
1489,UTA-S1-01490,utah,2025_26_record_book_year_by_year,1976-1977,1977,1977-03-12,vs . St . John’s,St. John's,st-john-s,Yes,72,68,W,0,,,vs,NEUTRAL,McKale Center,McKale Center,Tucson,AZ,NCAA Tournament,West Region First Round,NCAA_TOURNAMENT,R32,PDF p.151 col.1 (printed history section),03/12 vs . St . John’s W 72-68,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah year-by-year postseason section explicitly supplies site/location.,,,,,,
