index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
527,oregon,Stanford (22/17),stanford,Stanford,Yes,1,1994-1995,1994-1995,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
528,oregon,Stanford (23/NR),stanford,Stanford,Yes,1,2012-2013,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
529,oregon,Stanford (24/15),stanford,Stanford,Yes,1,1996-1997,1996-1997,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
530,oregon,Stanford (24/2),stanford,Stanford,Yes,1,1999-2000,1999-2000,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
531,oregon,Stanford (6/NR),stanford,Stanford,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
532,oregon,Stanford (9/NR),stanford,Stanford,Yes,2,1974-1975,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
533,oregon,Stanford (NR/1),stanford,Stanford,Yes,2,2000-2001,2003-2004,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
534,oregon,Stanford (NR/11),stanford,Stanford,Yes,1,1997-1998,1997-1998,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
535,oregon,Stanford (NR/14),stanford,Stanford,Yes,1,2001-2002,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
536,oregon,Stanford (NR/16),stanford,Stanford,Yes,1,1988-1989,1988-1989,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
537,oregon,Stanford (NR/19),stanford,Stanford,Yes,1,1988-1989,1988-1989,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
538,oregon,Stanford (NR/2),stanford,Stanford,Yes,3,2000-2001,2003-2004,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
539,oregon,Stanford (NR/20),stanford,Stanford,Yes,2,1994-1995,1995-1996,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
540,oregon,Stanford (NR/22),stanford,Stanford,Yes,1,1996-1997,1996-1997,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
541,oregon,Stanford (NR/23),stanford,Stanford,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
542,oregon,Stanford (NR/25),stanford,Stanford,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
543,oregon,Stanford (NR/3),stanford,Stanford,Yes,1,1999-2000,1999-2000,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
544,oregon,Stanford (NR/5),stanford,Stanford,Yes,1,1998-1999,1998-1999,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
545,oregon,Stanford (NR/6),stanford,Stanford,Yes,1,1998-1999,1998-1999,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
546,oregon,Stanford (NR/7),stanford,Stanford,Yes,1,1997-1998,1997-1998,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
547,oregon,Stanford (NR/9),stanford,Stanford,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
548,oregon,Stephen F. Austin,stephen-f-austin,Stephen F. Austin,Yes,2,1997-1998,2011-2012,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
549,oregon,Stephen F. Austin (12/NR),stephen-f-austin,Stephen F. Austin,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
550,oregon,Stockton Amblers,stockton-amblers,Stockton Amblers,No,1,1926-1927,1926-1927,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
551,oregon,Syracuse,syracuse,Syracuse,Yes,1,2023-2024,2023-2024,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
552,oregon,Syracuse (13/15),syracuse,Syracuse,Yes,1,2018-2019,2018-2019,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
553,oregon,Tampa,tampa,Tampa,No,1,1985-1986,1985-1986,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
554,oregon,Temple,temple,Temple,Yes,3,1939-1940,1941-1942,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
555,oregon,Temple (16/NR),temple,Temple,Yes,1,1970-1971,1970-1971,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
556,oregon,Temple (24/NR),temple,Temple,Yes,1,1996-1997,1996-1997,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
557,oregon,Tennessee,tennessee,Tennessee,Yes,1,1964-1965,1964-1965,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
558,oregon,Tennessee (13/NR),tennessee,Tennessee,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
