source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
DEPRAW-01127,depaul,1974-1975,1974-12-05,Saint Mary’s (Calif.),saint-mary-s,Saint Mary's,77,70,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/5/74 Saint Mary’s (Calif.) W, 77-70",,Normalized package date 1974-12-05; literal source date preserved in raw_text
DEPRAW-01128,depaul,1974-1975,1974-12-09,at Gonzaga,gonzaga,Gonzaga,80,73,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/9/74 at Gonzaga W, 80-73",,Normalized package date 1974-12-09; literal source date preserved in raw_text
DEPRAW-01129,depaul,1974-1975,1974-12-11,at Washington State,washington-state,Washington State,69,83,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/11/74 at Washington State L, 69-83",,Normalized package date 1974-12-11; literal source date preserved in raw_text
DEPRAW-01130,depaul,1974-1975,1974-12-14,St. Bonaventure,st-bonaventure,St. Bonaventure,89,72,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/14/74 St. Bonaventure W, 89-72",,Normalized package date 1974-12-14; literal source date preserved in raw_text
DEPRAW-01131,depaul,1974-1975,1974-12-16,Rhode Island,rhode-island,Rhode Island,50,48,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/16/74 Rhode Island W, 50-48",,Normalized package date 1974-12-16; literal source date preserved in raw_text
DEPRAW-01132,depaul,1974-1975,1974-12-19,San Jose State,san-jose-state,San José State,75,73,W,1,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/19/74 San Jose State W, 75-73 (OT)",,Normalized package date 1974-12-19; literal source date preserved in raw_text
DEPRAW-01133,depaul,1974-1975,1974-12-21,at Providence,providence,Providence,71,85,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/21/74 at Providence L, 71-85",,Normalized package date 1974-12-21; literal source date preserved in raw_text
DEPRAW-01134,depaul,1974-1975,1974-12-28,Marshall,marshall,Marshall,104,77,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/28/74 Marshall W, 104-77",,Normalized package date 1974-12-28; literal source date preserved in raw_text
DEPRAW-01135,depaul,1974-1975,1974-12-30,Northwestern,northwestern,Northwestern,77,63,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/30/74 Northwestern W, 77-63",,Normalized package date 1974-12-30; literal source date preserved in raw_text
DEPRAW-01136,depaul,1974-1975,1975-01-03,at Marquette,marquette,Marquette,60,61,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/3/75 at Marquette L, 60-61",,Normalized package date 1975-01-03; literal source date preserved in raw_text
DEPRAW-01137,depaul,1974-1975,1975-01-06,Niagara,niagara,Niagara,63,64,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/6/75 Niagara L, 63-64",,Normalized package date 1975-01-06; literal source date preserved in raw_text
DEPRAW-01138,depaul,1974-1975,1975-01-09,Manhattan,manhattan,Manhattan,90,75,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/9/75 Manhattan W, 90-75",,Normalized package date 1975-01-09; literal source date preserved in raw_text
DEPRAW-01139,depaul,1974-1975,1975-01-11,Green Bay,green-bay,Green Bay,85,59,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/11/75 Green Bay W, 85-59",,Normalized package date 1975-01-11; literal source date preserved in raw_text
DEPRAW-01140,depaul,1974-1975,1975-01-18,Lewis,lewis,Lewis,95,69,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/18/75 Lewis W, 95-69",,Normalized package date 1975-01-18; literal source date preserved in raw_text
DEPRAW-01141,depaul,1974-1975,1975-01-20,St. Mary’s (Minn.),st-mary-s-minn,St. Mary’s (Minn.),109,68,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/20/75 St. Mary’s (Minn.) W, 109-68",,Normalized package date 1975-01-20; literal source date preserved in raw_text
DEPRAW-01142,depaul,1974-1975,1975-01-25,Dayton,dayton,Dayton,86,80,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/25/75 Dayton W, 86-80",,Normalized package date 1975-01-25; literal source date preserved in raw_text
DEPRAW-01143,depaul,1974-1975,1975-01-29,at Marshall,marshall,Marshall,96,107,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/29/75 at Marshall L, 96-107",,Normalized package date 1975-01-29; literal source date preserved in raw_text
DEPRAW-01144,depaul,1974-1975,1975-02-01,Marquette,marquette,Marquette,69,72,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/1/75 Marquette L, 69-72",,Normalized package date 1975-02-01; literal source date preserved in raw_text
DEPRAW-01145,depaul,1974-1975,1975-02-05,at Virginia Tech,virginia-tech,Virginia Tech,74,87,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/5/75 at Virginia Tech L, 74-87",,Normalized package date 1975-02-05; literal source date preserved in raw_text
DEPRAW-01146,depaul,1974-1975,1975-02-08,St. Xavier,saint-xavier-chicago,Saint Xavier (Chicago),94,71,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/8/75 St. Xavier W, 94-71",,Normalized package date 1975-02-08; literal source date preserved in raw_text
DEPRAW-01147,depaul,1974-1975,1975-02-16,at Duquesne,duquesne,Duquesne,64,66,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/16/75 at Duquesne L, 64-66",,Normalized package date 1975-02-16; literal source date preserved in raw_text
DEPRAW-01148,depaul,1974-1975,1975-02-22,Notre Dame,notre-dame,Notre Dame,75,70,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/22/75 Notre Dame W, 75-70",,Normalized package date 1975-02-22; literal source date preserved in raw_text
DEPRAW-01149,depaul,1974-1975,1975-03-01,at Cincinnati,cincinnati,Cincinnati,88,96,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"3/1/75 at Cincinnati L, 88-96",,Normalized package date 1975-03-01; literal source date preserved in raw_text
DEPRAW-01150,depaul,1974-1975,1975-03-05,Indiana State,indiana-state,Indiana State,89,66,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"3/5/75 Indiana State W, 89-66",,Normalized package date 1975-03-05; literal source date preserved in raw_text
DEPRAW-01151,depaul,1975-1976,1975-11-28,St. Ambrose,st-ambrose,St. Ambrose,85,67,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"11/28/75 St. Ambrose W, 85-67",,Normalized package date 1975-11-28; literal source date preserved in raw_text
DEPRAW-01152,depaul,1975-1976,1975-12-05,vs. Memphis State%,memphis,Memphis,100,91,W,0,NEUTRAL,,Tempe,AZ,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Completed post-Checkpoint-12 neutral-site population review exhausted the bounded evidence checked without establishing a safe exact physical venue; preserve explicit researched neutral-site debt.,"12/5/75 vs. Memphis State% W, 100-91",,Normalized package date 1975-12-05; literal source date preserved in raw_text
DEPRAW-01153,depaul,1975-1976,1975-12-06,at Arizona State%,arizona-state,Arizona State,67,74,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/6/75 at Arizona State% L, 67-74",,Normalized package date 1975-12-06; literal source date preserved in raw_text
DEPRAW-01154,depaul,1975-1976,1975-12-09,Drake,drake,Drake,83,72,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/9/75 Drake W, 83-72",,Normalized package date 1975-12-09; literal source date preserved in raw_text
DEPRAW-01155,depaul,1975-1976,1975-12-13,at Louisville,louisville,Louisville,78,76,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/13/75 at Louisville W, 78-76",,Normalized package date 1975-12-13; literal source date preserved in raw_text
DEPRAW-01156,depaul,1975-1976,1975-12-16,Lewis,lewis,Lewis,92,67,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/16/75 Lewis W, 92-67",,Normalized package date 1975-12-16; literal source date preserved in raw_text
DEPRAW-01157,depaul,1975-1976,1975-12-18,at Northwestern,northwestern,Northwestern,65,57,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/18/75 at Northwestern W, 65-57",,Normalized package date 1975-12-18; literal source date preserved in raw_text
DEPRAW-01158,depaul,1975-1976,1975-12-26,vs. George Washington&,george-washington,George Washington,73,57,W,0,NEUTRAL,,Detroit,MI,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Completed post-Checkpoint-12 neutral-site population review exhausted the bounded evidence checked without establishing a safe exact physical venue; preserve explicit researched neutral-site debt.,"12/26/75 vs. George Washington& W, 73-57",,Normalized package date 1975-12-26; literal source date preserved in raw_text
DEPRAW-01159,depaul,1975-1976,1975-12-27,at Detroit&,detroit-mercy,Detroit Mercy,67,74,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/27/75 at Detroit& L, 67-74",,Normalized package date 1975-12-27; literal source date preserved in raw_text
DEPRAW-01160,depaul,1975-1976,1975-12-30,at LSU,lsu,LSU,70,67,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/30/75 at LSU W, 70-67",,Normalized package date 1975-12-30; literal source date preserved in raw_text
DEPRAW-01161,depaul,1975-1976,1976-01-03,Providence,providence,Providence,91,66,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/3/76 Providence W, 91-66",,Normalized package date 1976-01-03; literal source date preserved in raw_text
DEPRAW-01162,depaul,1975-1976,1976-01-10,Loyola-Chicago,loyola-chicago,Loyola Chicago,100,77,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/10/76 Loyola-Chicago W, 100-77",,Normalized package date 1976-01-10; literal source date preserved in raw_text
DEPRAW-01163,depaul,1975-1976,1976-01-14,Marquette,marquette,Marquette,72,79,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/14/76 Marquette L, 72-79",,Normalized package date 1976-01-14; literal source date preserved in raw_text
DEPRAW-01164,depaul,1975-1976,1976-01-17,at Niagara,niagara,Niagara,61,81,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/17/76 at Niagara L, 61-81",,Normalized package date 1976-01-17; literal source date preserved in raw_text
DEPRAW-01165,depaul,1975-1976,1976-01-19,at St. Bonaventure,st-bonaventure,St. Bonaventure,82,101,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/19/76 at St. Bonaventure L, 82-100",,Stage1 accepted opponent_score correction applied | Normalized package date 1976-01-19; literal source date preserved in raw_text
DEPRAW-01166,depaul,1975-1976,1976-01-24,St. Xavier,saint-xavier-chicago,Saint Xavier (Chicago),102,70,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/24/76 St. Xavier W, 102-70",,Normalized package date 1976-01-24; literal source date preserved in raw_text
DEPRAW-01167,depaul,1975-1976,1976-01-28,at Notre Dame,notre-dame,Notre Dame,68,89,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/28/76 at Notre Dame L, 68-89",,Normalized package date 1976-01-28; literal source date preserved in raw_text
DEPRAW-01168,depaul,1975-1976,1976-01-31,Dayton,dayton,Dayton,84,72,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/31/76 Dayton W, 84-72",,Normalized package date 1976-01-31; literal source date preserved in raw_text
DEPRAW-01169,depaul,1975-1976,1976-02-03,Duquesne,duquesne,Duquesne,89,75,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/3/76 Duquesne W, 89-75",,Normalized package date 1976-02-03; literal source date preserved in raw_text
DEPRAW-01170,depaul,1975-1976,1976-02-07,at Rhode Island,rhode-island,Rhode Island,70,71,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/7/76 at Rhode Island L, 70-71",,Normalized package date 1976-02-07; literal source date preserved in raw_text
DEPRAW-01171,depaul,1975-1976,1976-02-11,at Indiana State,indiana-state,Indiana State,71,62,W,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/11/76 at Indiana State W, 71-62 (OT)",,Normalized package date 1976-02-11; literal source date preserved in raw_text
DEPRAW-01172,depaul,1975-1976,1976-02-14,Marshall,marshall,Marshall,118,62,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/14/76 Marshall W, 118-62",,Normalized package date 1976-02-14; literal source date preserved in raw_text
DEPRAW-01173,depaul,1975-1976,1976-02-16,Virginia Tech,virginia-tech,Virginia Tech,73,65,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/16/76 Virginia Tech W, 73-65",,Normalized package date 1976-02-16; literal source date preserved in raw_text
DEPRAW-01174,depaul,1975-1976,1976-02-18,at Marquette,marquette,Marquette,53,64,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/18/76 at Marquette L, 53-64",,Normalized package date 1976-02-18; literal source date preserved in raw_text
DEPRAW-01175,depaul,1975-1976,1976-02-21,Cincinnati,cincinnati,Cincinnati,70,60,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/21/76 Cincinnati W, 70-60",,Normalized package date 1976-02-21; literal source date preserved in raw_text
DEPRAW-01176,depaul,1975-1976,1976-02-25,Villanova,villanova,Villanova,72,63,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/25/76 Villanova W, 72-63",,Normalized package date 1976-02-25; literal source date preserved in raw_text
DEPRAW-01177,depaul,1975-1976,1976-02-28,Green Bay,green-bay,Green Bay,67,60,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/28/76 Green Bay W, 67-60",,Normalized package date 1976-02-28; literal source date preserved in raw_text
DEPRAW-01178,depaul,1975-1976,1976-03-13,vs. Virginia$,virginia,Virginia,69,60,W,0,NEUTRAL,Charlotte Coliseum,Charlotte,NC,NCAA_TOURNAMENT,R32,NCAA Tournament,,,,"3/13/76 vs. Virginia$ W, 69-60",,Stage3B researched event round: R32 | Normalized package date 1976-03-13; literal source date preserved in raw_text
DEPRAW-01179,depaul,1975-1976,1976-03-18,vs. VMI@,vmi,VMI,66,71,L,1,NEUTRAL,Greensboro Coliseum,Greensboro,NC,NCAA_TOURNAMENT,Sweet Sixteen,NCAA Tournament,,,,"3/18/76 vs. VMI@ L, 66-71 (OT)",,Stage3B researched event round: Sweet Sixteen | Normalized package date 1976-03-18; literal source date preserved in raw_text
DEPRAW-01180,depaul,1976-1977,1976-11-27,at UCLA,ucla,UCLA,69,76,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"11/27/76 at UCLA L, 69-76",,Normalized package date 1976-11-27; literal source date preserved in raw_text
DEPRAW-01181,depaul,1976-1977,1976-12-01,at Northwestern,northwestern,Northwestern,75,73,W,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/1/76 at Northwestern W, 75-73 (OT)",,Normalized package date 1976-12-01; literal source date preserved in raw_text
DEPRAW-01182,depaul,1976-1977,1976-12-04,Saint Mary’s (Calif.),saint-mary-s,Saint Mary's,89,75,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/4/76 Saint Mary’s (Calif.) W, 89-75",,Normalized package date 1976-12-04; literal source date preserved in raw_text
DEPRAW-01183,depaul,1976-1977,1976-12-06,at Wisconsin,wisconsin,Wisconsin,66,68,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/6/76 at Wisconsin L, 66-68",,Normalized package date 1976-12-06; literal source date preserved in raw_text
DEPRAW-01184,depaul,1976-1977,1976-12-10,Gonzaga,gonzaga,Gonzaga,77,53,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/10/76 Gonzaga W, 77-53",,Normalized package date 1976-12-10; literal source date preserved in raw_text
DEPRAW-01185,depaul,1976-1977,1976-12-12,at Maryland,maryland,Maryland,74,92,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/12/76 at Maryland L, 74-92",,Normalized package date 1976-12-12; literal source date preserved in raw_text
DEPRAW-01186,depaul,1976-1977,1976-12-17,at Indiana,indiana,Indiana,42,50,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/17/76 at Indiana L, 42-50",,Normalized package date 1976-12-17; literal source date preserved in raw_text
DEPRAW-01187,depaul,1976-1977,1976-12-20,Army,army,Army,77,66,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/20/76 Army W, 77-66",,Normalized package date 1976-12-20; literal source date preserved in raw_text
DEPRAW-01188,depaul,1976-1977,1976-12-22,Niagara,niagara,Niagara,66,58,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/22/76 Niagara W, 66-58",,Normalized package date 1976-12-22; literal source date preserved in raw_text
DEPRAW-01189,depaul,1976-1977,1976-12-27,at Bradley,bradley,Bradley,86,80,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/27/76 at Bradley W, 86-80",,Normalized package date 1976-12-27; literal source date preserved in raw_text
DEPRAW-01190,depaul,1976-1977,1977-01-05,St. Bonaventure,st-bonaventure,St. Bonaventure,85,74,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/5/77 St. Bonaventure W, 85-74",,Normalized package date 1977-01-05; literal source date preserved in raw_text
DEPRAW-01191,depaul,1976-1977,1977-01-08,at Loyola-Chicago,loyola-chicago,Loyola Chicago,66,72,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/8/77 at Loyola-Chicago L, 66-72",,Normalized package date 1977-01-08; literal source date preserved in raw_text
DEPRAW-01192,depaul,1976-1977,1977-01-16,at Green Bay,green-bay,Green Bay,50,57,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/16/77 at Green Bay L, 50-57",,Normalized package date 1977-01-16; literal source date preserved in raw_text
DEPRAW-01193,depaul,1976-1977,1977-01-19,Illinois Wesleyan,illinois-wesleyan,Illinois Wesleyan,82,63,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/19/77 Illinois Wesleyan W, 82-63",,Normalized package date 1977-01-19; literal source date preserved in raw_text
DEPRAW-01194,depaul,1976-1977,1977-01-22,at Dayton,dayton,Dayton,74,67,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/22/77 at Dayton W, 74-67",,Normalized package date 1977-01-22; literal source date preserved in raw_text
DEPRAW-01195,depaul,1976-1977,1977-01-24,Bradley,bradley,Bradley,93,73,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/24/77 Bradley W, 93-73",,Normalized package date 1977-01-24; literal source date preserved in raw_text
DEPRAW-01196,depaul,1976-1977,1977-01-29,Marquette,marquette,Marquette,64,85,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/29/77 Marquette L, 64-85",,Normalized package date 1977-01-29; literal source date preserved in raw_text
DEPRAW-01197,depaul,1976-1977,1977-01-31,Creighton,creighton,Creighton,75,84,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/31/77 Creighton L, 75-84",,Normalized package date 1977-01-31; literal source date preserved in raw_text
DEPRAW-01198,depaul,1976-1977,1977-02-03,at Duquesne,duquesne,Duquesne,72,84,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/3/77 at Duquesne L, 72-84",,Normalized package date 1977-02-03; literal source date preserved in raw_text
DEPRAW-01199,depaul,1976-1977,1977-02-09,at Providence,providence,Providence,73,84,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/9/77 at Providence L, 73-84",,Normalized package date 1977-02-09; literal source date preserved in raw_text
DEPRAW-01200,depaul,1976-1977,1977-02-12,Loyola-Chicago,loyola-chicago,Loyola Chicago,94,76,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/12/77 Loyola-Chicago W, 94-76",,Normalized package date 1977-02-12; literal source date preserved in raw_text
DEPRAW-01201,depaul,1976-1977,1977-02-14,at Marquette,marquette,Marquette,77,72,W,2,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/14/77 at Marquette W, 77-72 (2OT)",,Normalized package date 1977-02-14; literal source date preserved in raw_text
DEPRAW-01202,depaul,1976-1977,1977-02-16,Eastern Michigan,eastern-michigan,Eastern Michigan,93,75,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/16/77 Eastern Michigan W, 93-75",,Normalized package date 1977-02-16; literal source date preserved in raw_text
DEPRAW-01203,depaul,1976-1977,1977-02-21,at Marshall,marshall,Marshall,93,74,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/21/77 at Marshall W, 93-74",,Normalized package date 1977-02-21; literal source date preserved in raw_text
DEPRAW-01204,depaul,1976-1977,1977-02-26,at Saint Louis,saint-louis,Saint Louis,63,70,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/26/77 at Saint Louis L, 63-70",,Normalized package date 1977-02-26; literal source date preserved in raw_text
DEPRAW-01205,depaul,1976-1977,1977-02-28,Valparaiso,valparaiso,Valparaiso,88,72,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/28/77 Valparaiso W, 88-72",,Normalized package date 1977-02-28; literal source date preserved in raw_text
DEPRAW-01206,depaul,1976-1977,1977-03-05,Notre Dame,notre-dame,Notre Dame,68,76,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"3/5/7 Notre Dame L, 68-76",,Stage1 accepted date normalization: 3/5/7 -> 1977-03-05 | Source literal date typo retained as 3/5/7; normalized to 3/5/77 only for Stage 3A research crosswalk. No Stage 1 mutation.
DEPRAW-01207,depaul,1977-1978,1977-11-26,Butler,butler,Butler,93,65,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"11/26/77 Butler W, 93-65",,Normalized package date 1977-11-26; literal source date preserved in raw_text
